StudentID,PreviousGPA,AssignmentsCompleted,Attendance,SleepHours,Age,StudyHours,InternetHours,Scholarship_No,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-10032,0.22019405695847505,-0.9616209085936706,0.293864018935668,1.076084668039732,-1.0,0.0,0.16119746689694883,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.45
STU-13265,0.4701980480211648,-1.788590293701468,1.4679125629126066,-0.004268637341664224,0.0,1.0734774066797645,0.2855497985031665,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.55
STU-12774,-2.0853983050641123,0.7217755026205522,-0.9284061333018498,1.46075592071341,-1.0,0.1210216110019646,-0.6770293609671849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.26
STU-10335,-1.1687170045009148,-1.2461386118974822,-0.26904944892251237,1.518047383877575,-0.2,-0.2593320235756386,-0.6355785837651123,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.09
STU-14735,0.7757584815422303,0.14627378457420448,-0.4028890147069748,-0.2170655005228481,0.2,-0.5265225933202358,0.6355785837651126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.61
STU-14356,0.33130694187522636,-0.518319335516771,0.1049140437105443,0.053022825822500945,-0.4,0.088015717092338,0.9441565918249859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49
STU-14102,-0.9881585665111943,1.0623345717266302,0.7937941617188071,-0.7572421532135463,0.8,-0.0974459724950883,-0.8036845135290732,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.66
STU-10451,-0.26592481455231215,0.24901628854502605,1.0240769440244266,-0.6262902374097405,-0.4,0.14302554027504916,-0.7875647668393784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3
STU-14669,0.0,1.0623345717266302,0.5792572106819475,-1.5593226375118556,0.4,1.20392927308448,0.432930339666091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
STU-10343,0.0,1.022099744996798,0.08227941126170099,-0.5608142795078377,1.0,0.620825147347741,0.11974668969487635,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.59
STU-13461,0.2618613888022571,1.0623345717266302,1.0988696425510371,0.8223653311698583,1.4,0.4526522593320238,-0.13816925734024174,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.65
STU-11464,-0.9742694558966007,-0.340855010476262,1.028997516295914,-0.929116542706041,-0.4,0.8785854616895878,-0.04375359815774313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.83
STU-10469,-0.7798219072922853,-2.1930939981460296,-1.3348454029267245,-0.15977403735868367,-1.0,-1.031041257367387,0.2302820955670697,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.18
STU-11632,-0.3214812570106865,-0.45293774208079424,-0.6016801344750745,0.6832289206283149,-1.0,-0.11630648330058944,0.356937248128958,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.15
STU-13963,1.7896635564075856,1.0623345717266302,1.407881581200458,-1.0027769953456815,-0.4,2.440864440078586,2.80944156591825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.72
STU-11684,1.3591011273551752,1.0623345717266302,0.49855982542955163,-0.822718111115449,-1.0,0.7151277013752455,-0.6171560161197467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.81
STU-12133,-1.4187209955636046,-1.8884588814773011,-1.074055072537883,-1.2810498164287683,0.2,-1.7304518664047155,-0.6332757628094416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.59
STU-12172,-1.3353863318760417,1.0623345717266302,0.7495090112754185,0.044838331084762546,0.8,0.6349705304518667,-0.3062751871042027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.36
STU-14374,-1.1270496726571329,1.0623345717266302,1.1677576543518637,-1.6575365743647092,0.8,0.5563850687622792,-0.6010362694300518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.68
STU-12123,-0.6409308011463468,-0.6095661747076399,1.5043247977216152,-0.6181057426720028,0.4,-0.36620825147347746,-0.0805987334484743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.36
STU-12763,-1.3909427743344174,0.0,0.3391332838333532,0.03665383634702487,-1.0,-0.12730844793713172,1.694876223373633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.91
STU-12016,0.91464958768817,1.0623345717266302,1.5043247977216152,1.4034644575492463,2.4,0.32534381139489205,1.2251007484168106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.16
STU-12803,0.7340911496984495,0.0,0.7770642159957492,-0.2907259531624886,0.6,-0.05500982318271115,-0.2164651698330454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.27
STU-13558,1.2757664636676112,1.0623345717266302,1.1441389074487238,-0.8063491216399737,0.6,1.1001964636542245,2.1093839953943583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.53
STU-10831,0.05352472958334813,-0.09944605009726984,1.013251685027154,-1.747566016479826,-0.2,-0.015717092337917432,1.3955094991364423,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7
STU-13988,-1.085382340813352,0.0,-0.44914239405895806,2.221913931323031,-0.4,-1.5921414538310414,-0.2256764536557282,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.44
STU-11998,0.8590931452297944,-1.518442171372596,-0.26806533446821573,-0.3562019110643915,2.4,0.13045186640471515,-0.34542314335060453,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.58
STU-14295,-0.8214892391360673,1.0623345717266302,1.5043247977216152,0.3804026153320144,-0.8,-0.15245579567779974,-0.6954519286125505,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.41
STU-13945,-0.19647926147934167,1.0623345717266302,0.8105241074418651,-0.7163196795248571,0.4,-0.025147347740668003,-0.052964881980425926,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6
STU-14290,0.02574650835416092,1.0623345717266302,0.8154446797133524,-0.5198918058191486,0.8,0.6884086444007861,-0.9441565918249857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.98
STU-11925,-0.29370303578149937,0.21812168944890453,-0.6872980919989576,-0.15158954262094526,-0.6,-0.031434184675834864,0.3753598157743236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.39
STU-13280,-0.140922819020966,1.0623345717266302,-0.288731738008463,-1.9849163638742235,1.4,0.719842829076621,1.2204951065054694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.22
STU-10011,-1.1270496726571329,-0.9587469923986821,-3.2804396790729182,1.1170071417284204,0.2,-1.4255402750491162,-0.356937248128958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.23
STU-10869,1.4563249016573316,0.8137408208601684,-0.1607968589497859,-0.08611358471904242,-0.2,0.9886051080550101,-0.8244099021301095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.17
STU-12058,-0.9881585665111943,-1.5011986742026684,-1.825918515621187,1.5016783944020997,0.6,-0.9713163064833007,-0.06908462867012087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.51
STU-12912,-0.26592481455231215,0.9164833248309889,0.690462144017568,-0.2661724689492756,1.8,-0.02200392927308457,-0.4513529073114566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
STU-10407,-3.0437469374710915,-0.004606815662665236,0.9856964803068234,1.7553977312719735,0.0,-0.5768172888015718,0.541162924582614,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.54
STU-12684,-1.1270496726571329,1.0623345717266302,0.3971960366369071,0.1921592363640443,0.8,-0.969744597249509,-0.2210708117443869,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.36
STU-10246,-0.557596137458784,-0.18997441023939227,-0.7768525073400329,-0.8881940690173519,-0.4,-0.2609037328094303,0.568796776050662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.17
STU-10250,-0.08536637656259037,-1.787871814652721,-0.5485379539430079,0.1921592363640443,0.0,-1.5874263261296662,1.1445020149683363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.97
STU-14631,-0.6131525799171597,-0.7870304997481489,-0.4648882253277194,1.1661141101548478,0.4,-0.3159135559921415,-0.4997121473805412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9
STU-10434,-1.363164553105229,-2.061612332225328,-0.6321876825582964,1.5917078365172157,-0.4,-0.47151277013752463,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.86
STU-13703,0.0,0.48970676987527084,1.5043247977216152,0.6177529627264121,1.2,-0.3237721021611003,1.1951640759930917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.51
STU-13724,-1.0020476771257878,1.0623345717266302,-0.3556515209006949,0.29855766795463623,-1.0,0.9493123772102164,-0.40299366724237196,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.34
STU-11326,0.4285307161773828,0.16998359318285536,-1.0297699220944945,-0.4707848373927218,-0.2,0.1241650294695483,0.26482440990213024,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.27
STU-14661,0.4285307161773828,1.0623345717266302,1.5043247977216152,-0.41349337422855664,1.2,-0.35049115913556006,0.31318364997121484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.6
STU-11627,-0.9881585665111943,-0.6921912653135452,1.3985107533152335e-15,0.6095684679886744,0.8,-0.0722986247544203,-0.782959124928037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.27
STU-12306,-2.168732968751675,-1.5895715971985487,1.3985107533152335e-15,-0.2579879742115372,1.4,0.0,-0.29476108232584924,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44
STU-12405,1.1090971362924842,-1.9294121872558803,-1.848553148070029,1.1906675943680622,0.6,-1.3736738703339886,1.1352907311456537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.05
STU-12139,-1.7937269821576405,-1.790745730847709,-1.0711027291749904,-1.788488490168515,0.8,-0.9493123772102163,0.8336211859527923,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.67
STU-11358,0.08130295081253533,-0.12171890060842702,1.1234725039084752,-0.037006616292615646,0.4,-0.17760314341846745,2.0426021876799085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.3
STU-10956,0.34519605248981994,1.0623345717266302,1.5043247977216152,0.7077824048415287,-0.8,1.7571709233791755,-0.06217616580310872,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.03
STU-12457,0.08130295081253533,0.5055133089477047,0.2584358985809574,1.6653682891568562,0.0,0.18703339882121803,0.3914795624640185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.52
STU-10938,0.8174258133860123,0.8065560303726979,1.4068974667461613,-0.5526297847701,0.2,-0.5155206286836935,0.38457109959700636,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.41
STU-14234,-1.363164553105229,-0.31642672281886375,1.3985107533152335e-15,0.6423064469396258,1.2,-1.232220039292731,0.7276914219919405,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.84
STU-11535,-1.8770616458452034,-0.948688285716224,0.005518483826494457,1.0597156785642567,1.6,0.0,1.7593552101324124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.42
STU-10222,-0.9464912346674123,-0.24386033889541733,-0.727646784625157,-1.264680826953293,0.4,-1.633005893909627,-1.0224525043177892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.21
STU-11859,1.081318915063297,1.0623345717266302,-0.18835206367011653,-0.3070949426379647,0.0,1.1096267190569746,0.8198042602187681,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.18
STU-11717,-0.11314459779177881,-1.6635749392194898,0.3037051634786426,0.9942397206623538,0.2,-0.47308447937131637,-0.8382268278641336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.41
STU-13844,-1.1687170045009148,-0.02616118712507607,0.15215153751682559,-1.1255444164117496,0.6,0.23104125736738718,0.07829591249280367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
STU-10403,-0.5159288056150019,1.0623345717266302,0.690462144017568,-1.7066435427911368,-0.6,1.0404715127701376,-0.7852619458837076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.02
STU-14294,-0.7937110179068801,1.0623345717266302,-0.37434969553234754,1.951825604977682,-0.4,-0.25147347740667975,0.16119746689694883,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.01
STU-13642,0.1924158357292866,1.0623345717266302,1.2868355033218644,0.020284846871549526,0.2,1.5072691552062873,-0.95797351755901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.85
STU-14159,-1.5853903229387316,-0.580108533709013,0.606812415402278,-0.40530887949081895,-1.0,-0.17760314341846745,1.7132987910189985,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.26
STU-13801,0.0,1.0623345717266302,0.9856964803068234,-1.968547374398748,0.4,0.6616895874263261,-0.48589522164651705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.44
STU-11445,-0.5298179162295955,1.0623345717266302,1.2691214431445084,-2.197713227055407,-1.0,0.7811394891944993,-0.1934369602763385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.08
STU-12410,-1.5715012123241379,-1.860438198576168,-2.234326014154657,0.5604614995622477,-0.6,-1.0750491159135562,-0.0990213010938399,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.43
STU-10763,1.7896635564075856,1.0623345717266302,-0.10962290732631536,0.6750444258905772,-0.2,1.7838899803536348,0.4605641911341394,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.32
STU-13533,0.5813109329379161,-0.8560044884278615,-0.36549266544366954,0.0,-1.0,0.5673870333988212,-0.75993091537133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.63
STU-13296,1.0257624726049213,1.0623345717266302,-0.47669759877928863,0.22489721531499574,-0.4,0.42593320235756404,1.390903857225101,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.18
STU-12894,-0.2520357039377173,0.6535199929895871,-0.20212966603028185,-0.45441584791724576,1.2,-0.9021611001964639,-0.43523316062176165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5
STU-10582,1.5813268971886765,0.6348395377221646,-0.048607811159868765,-1.2401273427400792,-0.2,0.7387033398821221,0.7000575705238918,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.13
STU-13500,-0.015920823489621122,-0.9379110999850196,-0.48949108668515734,0.3804026153320144,0.0,-0.8298624754420433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.71
STU-12433,0.03963561896875452,-0.18135266165442795,0.06554946553864302,-0.5198918058191486,1.4,0.8471512770137524,-0.13126079447322958,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.85
STU-14955,0.5813109329379161,0.7756614312765773,1.4757854785469866,-1.264680826953293,-0.2,0.4385068762278981,-0.4099021301093841,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.18
STU-14679,1.1229862469070777,1.0623345717266302,1.5043247977216152,-0.3889398900153429,0.2,1.8546168958742635,0.18883131836499722,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.74
STU-13169,-1.2659407788030725,1.0623345717266302,-1.2285610418625927,0.5931994785131991,1.0,0.0,0.432930339666091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.76
STU-11412,-0.6270416905317532,0.02844322057969634,1.3655646596656654,-0.9864080058702062,0.8,0.0,-0.21876799078871625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.88
STU-12317,-0.08536637656259037,0.0,-0.47276114096209937,1.6326303102059054,-0.2,0.25461689587426345,2.80944156591825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.83
STU-11060,0.0,1.0623345717266302,1.5043247977216152,0.8796567943340234,1.0,1.2840864440078588,-0.8221070811744388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.18
STU-14385,0.09519206142713017,-0.7985261645281017,-1.039611066637469,2.164622468158866,-1.0,-1.0671905697445974,-0.3246977547495683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.74
STU-13828,-1.4742774380219803,-2.106876512296389,-0.5692043574832552,-0.9536700269192547,1.0,-0.6302554027504912,-0.35002878526194586,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.62
STU-13248,0.10908117204172377,-1.6405836096595858,-1.379130553370113,-1.2401273427400792,-0.4,-0.4086444007858546,1.275762809441566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.15
STU-12357,-0.8353783497506609,-0.48742473642064954,0.7337631800066585,0.3558491311188014,0.8,-0.5909626719056975,-0.2026482440990213,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.57
STU-13520,-0.07147726594799676,-0.27619189608903155,0.641256421302692,0.5277235206112962,-0.2,-0.4762278978388998,0.3914795624640185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.99
STU-10419,-1.1964952257301034,1.0623345717266302,-0.8664069226811066,0.34766463638106304,-0.8,-0.3064833005893909,-0.5273459988485896,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.13
STU-12020,1.6924397821054278,1.0623345717266302,0.7386837522781459,1.730844247058759,-0.2,1.3422396856581535,-0.2118595279217041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.65
STU-13435,0.22019405695847505,0.20015971323022952,1.5043247977216152,0.6259374574641497,-1.0,1.1882121807465622,-0.42141623488773744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.29
STU-12526,0.6368673753962918,0.0,0.7504931257297165,-0.2170655005228481,0.8,0.6632612966601181,0.5227403569372483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.49
STU-11431,-1.765948760928452,0.7440483531317085,-1.8249344011668889,2.0254860576173224,1.6,0.012573673870334002,-0.7852619458837076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.08
STU-14371,-2.18262207936627,-2.1428004647337393,-1.4401456495365597,0.044838331084762546,0.2,-0.9021611001964639,-0.16119746689694883,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.39
STU-10270,-0.8492674603652558,-2.223270118193403,1.2632167564187229,0.9042102785472365,0.2,-1.1850687622789786,-0.12895797351755894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.21
STU-11124,-0.4603723631566263,0.05933781967581785,0.9502683599521128,-0.3725709005398675,0.0,0.3457760314341849,1.4300518134715028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.38
STU-10852,1.5396595653448957,1.0623345717266302,0.20037314577740348,0.18397474162630664,-1.0,1.0561886051080553,0.9142199194012667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.42
STU-10901,0.33130694187522636,0.16639119793912058,-0.4383171350616854,2.4428952892419526,0.2,-0.7842829076620826,-0.7760506620610248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.58
STU-13491,0.7618693709276366,1.0623345717266302,0.1669132543312875,-1.264680826953293,0.4,0.8345776031434187,0.3684513529073116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.48
STU-14751,0.6090891541671046,0.0047334119710454444,0.6461769935741793,0.9287637627604509,0.0,0.5218074656188606,0.14968336211859537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.04
STU-14014,0.05352472958334813,0.0,-0.726662670170859,-0.8963785637550896,1.2,-0.6003929273084481,-0.47898675877950486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.09
STU-10593,1.3591011273551752,1.0623345717266302,0.38637077763963446,-1.3628947638061473,0.0,1.0483300589390965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.91
STU-11687,-0.9187130134382251,-1.608252052465971,-1.0199287775515198,0.012100352133811124,0.4,-0.9540275049115914,-0.2579159470351181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.19
STU-13121,-3.00207960562731,-1.0866362630756483,-1.8042679976266418,0.17579024688856823,0.0,-0.8267190569744598,-0.6954519286125505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.84
STU-11498,0.05352472958334813,0.18004229986531342,-1.6871583775652372,0.42950958375844195,-1.0,0.176031434184676,1.324122049510651,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.69
STU-10510,1.0118733619903277,1.0623345717266302,1.1746464555319471,-1.3137877953797197,1.2,1.2353634577603148,-0.4951065054691998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.89
STU-14183,0.2618613888022571,0.6039449386260441,1.5043247977216152,1.3625419838605564,0.4,1.2243614931237725,-0.4237190558434082,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.13
STU-13581,-1.765948760928452,1.0623345717266302,0.11573930270781695,-1.1091754269362735,-0.2,0.2829076620825149,-0.9625791594703512,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.09
STU-12129,0.6368673753962918,-0.2733179798940441,-1.1084990784382955,-0.004268637341664224,0.4,-0.9414538310412576,0.6632124352331606,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.19
STU-10390,0.24797227818766227,1.0623345717266302,-0.5583790984859826,1.640814804943643,0.6,0.40078585461689603,-0.6931491076568798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.61
STU-10574,-0.3770376994690622,0.42001430214681185,-0.24838304538226508,-0.02063762681713957,0.0,0.2907662082514735,0.6747265400115143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49
STU-12767,-0.16870104025015445,-0.2460157760416574,-0.21197081057325648,-0.3070949426379647,-0.6,-1.0734774066797645,0.7691421991940129,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.08
STU-11937,0.22019405695847505,-0.29056147706397173,0.3411015127419493,-1.4447397111835254,0.2,0.0,0.40299366724237196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.77
STU-14010,1.7896635564075856,1.0623345717266302,-0.8841209828584613,-0.4789693321304595,-0.6,0.7921414538310415,-0.5020149683362118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.61
STU-14848,-1.0159367877403815,-0.20506247026307883,0.1265645617050896,-1.5756916269873311,-0.6,-0.41178781925343805,0.19573978123200936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.19
STU-14011,-0.4464832525420327,-0.7302706548971364,-0.31628694272879365,-1.0436994690343706,0.4,-0.950884086444008,-0.27633851468048365,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.77
STU-11150,0.9285386983027636,0.008325807214780243,0.9837282513982274,0.5850149837754607,-0.2,0.24361493123772118,1.4645941278065633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.96
STU-13651,-0.6409308011463468,1.0623345717266302,-1.841664346889947,0.2740041837414225,0.4,1.1269155206286838,-0.06678180771445022,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.74
STU-14882,1.7896635564075856,1.0623345717266302,1.2179474915210378,-0.2907259531624886,0.8,1.2432220039292736,-0.48589522164651705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.05
STU-13794,-1.5576121017095443,1.0623345717266302,-0.1293051964122646,-0.45441584791724576,0.4,0.3803536345776032,0.17040875071963163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.99
STU-10494,-0.5020396950004083,-1.826669683285059,-0.030893750982512767,-0.6672127110984296,-1.0,-0.8927308447937132,-0.33621185952792176,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.97
STU-10435,0.23408316757306866,-0.9695241781298874,0.19545257350591616,0.9696862364491393,1.2,0.42907662082514747,-0.3707541738629821,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.41
STU-13045,-0.140922819020966,0.4178588650005708,0.35389500064781654,-0.07792908998130474,-0.6,0.0,-0.6885434657455384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3
STU-13425,1.3868793485843625,-0.3580985076461896,0.453290560531865,1.739028741796498,0.2,-1.1850687622789786,-0.4191134139320668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.58
STU-11146,0.5674218223233225,0.9330083429521703,-0.9244696754846606,-0.3480174163266538,0.4,-0.10530451866404716,0.4997121473805412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.21
STU-12411,-0.08536637656259037,1.0623345717266302,0.6609387103886427,0.8632878048585481,0.2,1.4978388998035366,-0.36154289004029927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.95
STU-13476,-0.30759214639609295,1.0623345717266302,0.7859212460844271,-0.9618545216569924,0.8,0.669548133595285,-0.15889464594127797,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.37
STU-12872,-0.2381465933231237,-0.3013386627951772,-0.36942912326086025,-0.15158954262094526,0.0,0.029862475442043148,-0.9833045480713875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.23
STU-13130,0.6785347072400738,-0.4047996458147451,1.3985107533152335e-15,-0.7654266479512839,-0.8,-0.40707269155206294,0.19804260218768002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9
STU-13931,-1.7242814290846713,-2.2900886697268743,-1.647793799393336,-0.8472715953286628,0.4,-1.7304518664047155,1.2043753598157745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.38
STU-13115,-0.668709022375534,-0.2000331169218493,-0.42257130379292546,0.9369482574981887,-0.8,0.09430255402750487,0.19804260218768002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.66
STU-10294,0.011857397739566082,1.0623345717266302,0.40703718117988175,1.5753388470417402,-0.6,0.4385068762278981,-0.7760506620610248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.82
STU-14185,-1.5992794335533265,0.4264806135855351,-0.693202778724743,1.739028741796498,-0.6,0.48408644400785866,0.3937823834196892,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.08
STU-11784,0.011857397739566082,0.48395893748529495,-1.531668293786228,1.1415606259416349,0.2,-0.707269155206287,-0.8290155440414508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.89
STU-11157,0.8035367027714188,-1.8309805575775413,-0.9490725368420986,-0.22524999526058578,0.2,-1.0467583497053048,-0.5020149683362118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08
STU-12760,-1.2381625575738842,1.0623345717266302,-0.5377126949457353,-1.0846219427230603,0.0,0.0,-0.04375359815774313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.88
STU-13823,1.0257624726049213,0.41426646975683595,0.8243017098020304,-0.675397205836168,-1.0,0.5563850687622792,-1.0869314910765688,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.97
STU-11147,0.8035367027714188,0.1240009340630473,1.3985107533152335e-15,2.1073310049947005,-1.0,0.40235756385068777,-0.9856073690270581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.89
STU-11063,-0.9742694558966007,0.39630449353816094,0.4936392531580643,-0.7326886690003325,-0.2,-0.22946954813359519,1.8353483016695453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7
STU-10491,-2.4465151810435533,-0.5369997907841935,-0.5485379539430079,-1.452924205921263,0.6,-0.3159135559921415,-0.4122049510650548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.48
